add_date,auction_sku,avg_rate,cms_source,rate_content,rate_date,reserve_rice,shop_list,shop_title,store_name,topic
2019-10-21,电压:48V;颜色分类:白色杨驰12AH40-60公里,4.7,天猫,车子收到了，孩子很喜欢。客服态度也很好。以后还会光顾。,2019-07-23 14:30:41,3580.00,"['证书编号：2019011119178471', '证书状态：有效', '产品名称：电动自行车', '3C规格型号：TDTZH-030,TDT030Z', '品牌:SUNRA/新日', '电池类型:锂电池', '产地:中国大陆', '适用性别:通用', '颜色分类:M1白色 新品60-90公里M1橙色 新品60-90公里M1黑色 新品60-90公里', '轮圈尺寸:14英寸', '电压:48V', '上市时间:其他', '货号:杨驰', '配置等级:迷你型', '核载人数:2人', '款式:折叠式', '适用人群:成人', '是否商场同款:是', '最高时速:20km/h以下（含）']",新日电动自行车成人折叠式迷你小型女性电动车锂电电瓶车代驾车48,新日雷利来专卖店,新日
2019-10-21,电压:48V;颜色分类:白色杨驰12AH40-60公里,4.7,天猫,真心不错，小巧可爱，没有噪音，关键是牌子都上好了，很不错,2019-08-08 07:06:57,3580.00,"['证书编号：2019011119178471', '证书状态：有效', '产品名称：电动自行车', '3C规格型号：TDTZH-030,TDT030Z', '品牌:SUNRA/新日', '电池类型:锂电池', '产地:中国大陆', '适用性别:通用', '颜色分类:M1白色 新品60-90公里M1橙色 新品60-90公里M1黑色 新品60-90公里', '轮圈尺寸:14英寸', '电压:48V', '上市时间:其他', '货号:杨驰', '配置等级:迷你型', '核载人数:2人', '款式:折叠式', '适用人群:成人', '是否商场同款:是', '最高时速:20km/h以下（含）']",新日电动自行车成人折叠式迷你小型女性电动车锂电电瓶车代驾车48,新日雷利来专卖店,新日
2019-10-21,电压:48V;颜色分类:黑色杨驰12AH40-60公里,4.7,天猫,特意试用了一段才来评价的，车子不错，卖家送了车锁，车筐，雨衣！车子小巧轻便，一个人单手可提上下楼，价格适中，带牌子买的省去自己上牌，续航能力不错，买回来充了一次电，一直在用！,2019-07-07 05:35:32,3580.00,"['证书编号：2019011119178471', '证书状态：有效', '产品名称：电动自行车', '3C规格型号：TDTZH-030,TDT030Z', '品牌:SUNRA/新日', '电池类型:锂电池', '产地:中国大陆', '适用性别:通用', '颜色分类:M1白色 新品60-90公里M1橙色 新品60-90公里M1黑色 新品60-90公里', '轮圈尺寸:14英寸', '电压:48V', '上市时间:其他', '货号:杨驰', '配置等级:迷你型', '核载人数:2人', '款式:折叠式', '适用人群:成人', '是否商场同款:是', '最高时速:20km/h以下（含）']",新日电动自行车成人折叠式迷你小型女性电动车锂电电瓶车代驾车48,新日雷利来专卖店,新日
2019-10-21,电压:48V;颜色分类:白色杨驰12AH40-60公里,4.7,天猫,有小二十年没骑过自行车了，目前还在适中。速度不慢。功能还没研究透。我爸试骑后说不错。重要的是有牌，省事儿。今天意外收到雨衣，正式老妈念叨了一下午的物件。来的及时。儿子也是第一次坐自行车，很兴奋呢。忘了拍照，奉上大海一张。,2019-07-17 23:31:45,3580.00,"['证书编号：2019011119178471', '证书状态：有效', '产品名称：电动自行车', '3C规格型号：TDTZH-030,TDT030Z', '品牌:SUNRA/新日', '电池类型:锂电池', '产地:中国大陆', '适用性别:通用', '颜色分类:M1白色 新品60-90公里M1橙色 新品60-90公里M1黑色 新品60-90公里', '轮圈尺寸:14英寸', '电压:48V', '上市时间:其他', '货号:杨驰', '配置等级:迷你型', '核载人数:2人', '款式:折叠式', '适用人群:成人', '是否商场同款:是', '最高时速:20km/h以下（含）']",新日电动自行车成人折叠式迷你小型女性电动车锂电电瓶车代驾车48,新日雷利来专卖店,新日
2019-10-21,电压:48V;颜色分类:白色杨驰12AH40-60公里,4.7,天猫,也是看朋友买才买的，喜欢这一款，期待质量杠杠的。,2019-08-04 20:37:14,3580.00,"['证书编号：2019011119178471', '证书状态：有效', '产品名称：电动自行车', '3C规格型号：TDTZH-030,TDT030Z', '品牌:SUNRA/新日', '电池类型:锂电池', '产地:中国大陆', '适用性别:通用', '颜色分类:M1白色 新品60-90公里M1橙色 新品60-90公里M1黑色 新品60-90公里', '轮圈尺寸:14英寸', '电压:48V', '上市时间:其他', '货号:杨驰', '配置等级:迷你型', '核载人数:2人', '款式:折叠式', '适用人群:成人', '是否商场同款:是', '最高时速:20km/h以下（含）']",新日电动自行车成人折叠式迷你小型女性电动车锂电电瓶车代驾车48,新日雷利来专卖店,新日
2019-10-21,电压:48V;颜色分类:黑色杨驰12AH40-60公里,4.7,天猫,物流很快，体积小，可以放进屋子里，速度也很快，好评,2019-05-05 16:36:16,3580.00,"['证书编号：2019011119178471', '证书状态：有效', '产品名称：电动自行车', '3C规格型号：TDTZH-030,TDT030Z', '品牌:SUNRA/新日', '电池类型:锂电池', '产地:中国大陆', '适用性别:通用', '颜色分类:M1白色 新品60-90公里M1橙色 新品60-90公里M1黑色 新品60-90公里', '轮圈尺寸:14英寸', '电压:48V', '上市时间:其他', '货号:杨驰', '配置等级:迷你型', '核载人数:2人', '款式:折叠式', '适用人群:成人', '是否商场同款:是', '最高时速:20km/h以下（含）']",新日电动自行车成人折叠式迷你小型女性电动车锂电电瓶车代驾车48,新日雷利来专卖店,新日
2019-10-21,电压:48V;颜色分类:白色杨驰12AH40-60公里,4.7,天猫,不值这个钱就这样吧,2019-08-15 19:51:50,3580.00,"['证书编号：2019011119178471', '证书状态：有效', '产品名称：电动自行车', '3C规格型号：TDTZH-030,TDT030Z', '品牌:SUNRA/新日', '电池类型:锂电池', '产地:中国大陆', '适用性别:通用', '颜色分类:M1白色 新品60-90公里M1橙色 新品60-90公里M1黑色 新品60-90公里', '轮圈尺寸:14英寸', '电压:48V', '上市时间:其他', '货号:杨驰', '配置等级:迷你型', '核载人数:2人', '款式:折叠式', '适用人群:成人', '是否商场同款:是', '最高时速:20km/h以下（含）']",新日电动自行车成人折叠式迷你小型女性电动车锂电电瓶车代驾车48,新日雷利来专卖店,新日
2019-10-21,电压:48V;颜色分类:白色杨驰12AH40-60公里,4.7,天猫,刚送来的时候电池锁眼没调好 自己弄不了 去修车地方花钱弄的 其他的目前没啥问题 总体还是不错的,2019-08-04 19:26:28,3580.00,"['证书编号：2019011119178471', '证书状态：有效', '产品名称：电动自行车', '3C规格型号：TDTZH-030,TDT030Z', '品牌:SUNRA/新日', '电池类型:锂电池', '产地:中国大陆', '适用性别:通用', '颜色分类:M1白色 新品60-90公里M1橙色 新品60-90公里M1黑色 新品60-90公里', '轮圈尺寸:14英寸', '电压:48V', '上市时间:其他', '货号:杨驰', '配置等级:迷你型', '核载人数:2人', '款式:折叠式', '适用人群:成人', '是否商场同款:是', '最高时速:20km/h以下（含）']",新日电动自行车成人折叠式迷你小型女性电动车锂电电瓶车代驾车48,新日雷利来专卖店,新日
2019-10-21,电压:48V;颜色分类:黑色杨驰12AH40-60公里,4.7,天猫,老妈还是很喜欢的  很小巧  赞一个,2019-06-28 10:03:31,3580.00,"['证书编号：2019011119178471', '证书状态：有效', '产品名称：电动自行车', '3C规格型号：TDTZH-030,TDT030Z', '品牌:SUNRA/新日', '电池类型:锂电池', '产地:中国大陆', '适用性别:通用', '颜色分类:M1白色 新品60-90公里M1橙色 新品60-90公里M1黑色 新品60-90公里', '轮圈尺寸:14英寸', '电压:48V', '上市时间:其他', '货号:杨驰', '配置等级:迷你型', '核载人数:2人', '款式:折叠式', '适用人群:成人', '是否商场同款:是', '最高时速:20km/h以下（含）']",新日电动自行车成人折叠式迷你小型女性电动车锂电电瓶车代驾车48,新日雷利来专卖店,新日
2019-10-21,电压:48V;颜色分类:新品M1黑色15AH80-90公里,4.7,天猫,很好，特别好。快捷方便，还送京牌。,2019-06-08 06:34:03,3580.00,"['证书编号：2019011119178471', '证书状态：有效', '产品名称：电动自行车', '3C规格型号：TDTZH-030,TDT030Z', '品牌:SUNRA/新日', '电池类型:锂电池', '产地:中国大陆', '适用性别:通用', '颜色分类:M1白色 新品60-90公里M1橙色 新品60-90公里M1黑色 新品60-90公里', '轮圈尺寸:14英寸', '电压:48V', '上市时间:其他', '货号:杨驰', '配置等级:迷你型', '核载人数:2人', '款式:折叠式', '适用人群:成人', '是否商场同款:是', '最高时速:20km/h以下（含）']",新日电动自行车成人折叠式迷你小型女性电动车锂电电瓶车代驾车48,新日雷利来专卖店,新日
