add_date,auction_sku,avg_rate,cms_source,rate_content,rate_date,reserve_rice,shop_list,shop_title,store_name,topic
2019-10-18,电压:48V;颜色分类:香脂白（字母贴花 ）,4.8,天猫,电动车质量很好，外观漂亮，昨天下午试了一下，速度不快孩子上学骑车安全，满意的一次购物，大家看看可以放心购买，安装非常简单，五分钟搞定，从快递点骑回来的，白色很漂亮，孩子很喜欢。,2019-10-11 08:18:48,3599.00,"['证书编号：2018011119122834', '证书状态：有效', '产品名称：电动自行车', '3C规格型号：TDTZD-020，TDT020Z，TD355×350W-020Z', '品牌:SUNRA/新日', '电池类型:铅酸电池', '产地:中国大陆', '适用性别:通用', '颜色分类:海棠红（铅酸版）云雀亮光黄（铅酸版）香脂白（铅酸版）哑光魔力黑（铅酸版）温莎红（锂电版）星雨亮白（锂电版）碧波青绿（锂电版）', '轮圈尺寸:10英寸', '电压:48V', '上市时间:其他', '货号:TDTZD-020', '配置等级:标准型', '核载人数:2人', '适用人群:成人', '最高时速:20km/h以下（含）']",新日新国标小型电动车电瓶车双人成年自行车代步锂电车助力车女式,新日电动车旗舰店,新日
2019-10-18,电压:48V;颜色分类:云雀亮光黄（铅酸版）,4.8,天猫,电池续航：质量蛮好，挺好骑的，推荐购买，车身不错，设计的非常漂亮，快递服务蛮好，给个赞👍🏻,2019-10-14 20:23:55,3599.00,"['证书编号：2018011119122834', '证书状态：有效', '产品名称：电动自行车', '3C规格型号：TDTZD-020，TDT020Z，TD355×350W-020Z', '品牌:SUNRA/新日', '电池类型:铅酸电池', '产地:中国大陆', '适用性别:通用', '颜色分类:海棠红（铅酸版）云雀亮光黄（铅酸版）香脂白（铅酸版）哑光魔力黑（铅酸版）温莎红（锂电版）星雨亮白（锂电版）碧波青绿（锂电版）', '轮圈尺寸:10英寸', '电压:48V', '上市时间:其他', '货号:TDTZD-020', '配置等级:标准型', '核载人数:2人', '适用人群:成人', '最高时速:20km/h以下（含）']",新日新国标小型电动车电瓶车双人成年自行车代步锂电车助力车女式,新日电动车旗舰店,新日
2019-10-18,电压:48V;颜色分类:香脂白（字母贴花 ）,4.8,天猫,减震效果：减震效果很好，比我之前的一台好很多，也有提示音，还可以。 商品品质：刹车效果很好，轻轻拉一下就行。 安装方便：安装很方便，很快就装好了。 电池续航：买来骑了四天还有点电，不错。,2019-10-09 18:00:07,3599.00,"['证书编号：2018011119122834', '证书状态：有效', '产品名称：电动自行车', '3C规格型号：TDTZD-020，TDT020Z，TD355×350W-020Z', '品牌:SUNRA/新日', '电池类型:铅酸电池', '产地:中国大陆', '适用性别:通用', '颜色分类:海棠红（铅酸版）云雀亮光黄（铅酸版）香脂白（铅酸版）哑光魔力黑（铅酸版）温莎红（锂电版）星雨亮白（锂电版）碧波青绿（锂电版）', '轮圈尺寸:10英寸', '电压:48V', '上市时间:其他', '货号:TDTZD-020', '配置等级:标准型', '核载人数:2人', '适用人群:成人', '最高时速:20km/h以下（含）']",新日新国标小型电动车电瓶车双人成年自行车代步锂电车助力车女式,新日电动车旗舰店,新日
2019-10-18,电压:48V;颜色分类:哑光魔力黑（字母贴花 ）,4.8,天猫,收到宝贝了，多年前买的就是新日，如今还是选择老品牌，新日电动车是最棒的！,2019-10-10 18:27:15,3599.00,"['证书编号：2018011119122834', '证书状态：有效', '产品名称：电动自行车', '3C规格型号：TDTZD-020，TDT020Z，TD355×350W-020Z', '品牌:SUNRA/新日', '电池类型:铅酸电池', '产地:中国大陆', '适用性别:通用', '颜色分类:海棠红（铅酸版）云雀亮光黄（铅酸版）香脂白（铅酸版）哑光魔力黑（铅酸版）温莎红（锂电版）星雨亮白（锂电版）碧波青绿（锂电版）', '轮圈尺寸:10英寸', '电压:48V', '上市时间:其他', '货号:TDTZD-020', '配置等级:标准型', '核载人数:2人', '适用人群:成人', '最高时速:20km/h以下（含）']",新日新国标小型电动车电瓶车双人成年自行车代步锂电车助力车女式,新日电动车旗舰店,新日
2019-10-18,电压:48V;颜色分类:鸢尾花黄（小熊贴花 ）,4.8,天猫,车是正品，上牌方便，开起来嗖嗖的，很好，可以果断下手,2019-10-15 18:14:10,3599.00,"['证书编号：2018011119122834', '证书状态：有效', '产品名称：电动自行车', '3C规格型号：TDTZD-020，TDT020Z，TD355×350W-020Z', '品牌:SUNRA/新日', '电池类型:铅酸电池', '产地:中国大陆', '适用性别:通用', '颜色分类:海棠红（铅酸版）云雀亮光黄（铅酸版）香脂白（铅酸版）哑光魔力黑（铅酸版）温莎红（锂电版）星雨亮白（锂电版）碧波青绿（锂电版）', '轮圈尺寸:10英寸', '电压:48V', '上市时间:其他', '货号:TDTZD-020', '配置等级:标准型', '核载人数:2人', '适用人群:成人', '最高时速:20km/h以下（含）']",新日新国标小型电动车电瓶车双人成年自行车代步锂电车助力车女式,新日电动车旗舰店,新日
2019-10-18,电压:48V;颜色分类:哑光魔力黑（字母贴花 ）,4.8,天猫,整车送来的。把龙头装上就可以骑啦。非常方便。,2019-10-14 18:56:35,3599.00,"['证书编号：2018011119122834', '证书状态：有效', '产品名称：电动自行车', '3C规格型号：TDTZD-020，TDT020Z，TD355×350W-020Z', '品牌:SUNRA/新日', '电池类型:铅酸电池', '产地:中国大陆', '适用性别:通用', '颜色分类:海棠红（铅酸版）云雀亮光黄（铅酸版）香脂白（铅酸版）哑光魔力黑（铅酸版）温莎红（锂电版）星雨亮白（锂电版）碧波青绿（锂电版）', '轮圈尺寸:10英寸', '电压:48V', '上市时间:其他', '货号:TDTZD-020', '配置等级:标准型', '核载人数:2人', '适用人群:成人', '最高时速:20km/h以下（含）']",新日新国标小型电动车电瓶车双人成年自行车代步锂电车助力车女式,新日电动车旗舰店,新日
2019-10-18,电压:48V;颜色分类:鸢尾花黄（小熊贴花 ）,4.8,天猫,小熊印花款是我喜欢的花色，还不错,2019-10-11 13:16:39,3599.00,"['证书编号：2018011119122834', '证书状态：有效', '产品名称：电动自行车', '3C规格型号：TDTZD-020，TDT020Z，TD355×350W-020Z', '品牌:SUNRA/新日', '电池类型:铅酸电池', '产地:中国大陆', '适用性别:通用', '颜色分类:海棠红（铅酸版）云雀亮光黄（铅酸版）香脂白（铅酸版）哑光魔力黑（铅酸版）温莎红（锂电版）星雨亮白（锂电版）碧波青绿（锂电版）', '轮圈尺寸:10英寸', '电压:48V', '上市时间:其他', '货号:TDTZD-020', '配置等级:标准型', '核载人数:2人', '适用人群:成人', '最高时速:20km/h以下（含）']",新日新国标小型电动车电瓶车双人成年自行车代步锂电车助力车女式,新日电动车旗舰店,新日
2019-10-18,电压:48V;颜色分类:海棠红（字母贴花 ）,4.8,天猫,商品品质：大厂品牌质量信得过 安装方便：安装方便，操作简单,2019-10-12 11:49:16,3599.00,"['证书编号：2018011119122834', '证书状态：有效', '产品名称：电动自行车', '3C规格型号：TDTZD-020，TDT020Z，TD355×350W-020Z', '品牌:SUNRA/新日', '电池类型:铅酸电池', '产地:中国大陆', '适用性别:通用', '颜色分类:海棠红（铅酸版）云雀亮光黄（铅酸版）香脂白（铅酸版）哑光魔力黑（铅酸版）温莎红（锂电版）星雨亮白（锂电版）碧波青绿（锂电版）', '轮圈尺寸:10英寸', '电压:48V', '上市时间:其他', '货号:TDTZD-020', '配置等级:标准型', '核载人数:2人', '适用人群:成人', '最高时速:20km/h以下（含）']",新日新国标小型电动车电瓶车双人成年自行车代步锂电车助力车女式,新日电动车旗舰店,新日
2019-10-18,电压:48V;颜色分类:珍珠白（小熊贴花 ）,4.8,天猫,送孩子上幼儿园非常之方便，棒棒哒,2019-10-14 15:56:44,3599.00,"['证书编号：2018011119122834', '证书状态：有效', '产品名称：电动自行车', '3C规格型号：TDTZD-020，TDT020Z，TD355×350W-020Z', '品牌:SUNRA/新日', '电池类型:铅酸电池', '产地:中国大陆', '适用性别:通用', '颜色分类:海棠红（铅酸版）云雀亮光黄（铅酸版）香脂白（铅酸版）哑光魔力黑（铅酸版）温莎红（锂电版）星雨亮白（锂电版）碧波青绿（锂电版）', '轮圈尺寸:10英寸', '电压:48V', '上市时间:其他', '货号:TDTZD-020', '配置等级:标准型', '核载人数:2人', '适用人群:成人', '最高时速:20km/h以下（含）']",新日新国标小型电动车电瓶车双人成年自行车代步锂电车助力车女式,新日电动车旗舰店,新日
2019-10-18,电压:48V;颜色分类:珍珠白（小熊贴花 ）,4.8,天猫,蛮不错的车子，值得这个价,2019-10-14 15:18:39,3599.00,"['证书编号：2018011119122834', '证书状态：有效', '产品名称：电动自行车', '3C规格型号：TDTZD-020，TDT020Z，TD355×350W-020Z', '品牌:SUNRA/新日', '电池类型:铅酸电池', '产地:中国大陆', '适用性别:通用', '颜色分类:海棠红（铅酸版）云雀亮光黄（铅酸版）香脂白（铅酸版）哑光魔力黑（铅酸版）温莎红（锂电版）星雨亮白（锂电版）碧波青绿（锂电版）', '轮圈尺寸:10英寸', '电压:48V', '上市时间:其他', '货号:TDTZD-020', '配置等级:标准型', '核载人数:2人', '适用人群:成人', '最高时速:20km/h以下（含）']",新日新国标小型电动车电瓶车双人成年自行车代步锂电车助力车女式,新日电动车旗舰店,新日
