add_date,auction_sku,avg_rate,cms_source,rate_content,rate_date,reserve_rice,shop_list,shop_title,store_name,topic
2019-10-18,电压:60V;颜色分类:60V20A铅酸版(香脂白-前碟后鼓）,4.8,天猫,车已经收到了，快递可以了很快，广西百色三天就到了👍。车子外观没问题， 性能吗，目前没有什么问题，电机静音，电池走了20公里目前还是满格，其他的等用了段时间才知道，希望耐用,2019-10-13 15:08:57,3299.00,"['证书编号：2018011102049387', '证书状态：有效', '产品名称：电动两轮轻便摩托车', '3C规格型号：XR800DQT-3', '产品名称：SUNRA/新日 黑豹', '品牌:SUNRA/新日', '型号:黑豹', '产地:中国大陆', '适用性别:通用', '颜色分类:60V20A铅酸版(哑光科技红-前后鼓刹）60V20A铅酸版(香脂白-前后鼓刹）60V20A铅酸版(哑光深银灰-前后鼓刹）60V20A铅酸版(哑光科技红-前碟后鼓）60V20A铅酸版(香脂白-前碟后鼓）60V20A铅酸版(哑光深银灰-前碟后鼓）', '电压:60V', '制动方式:前碟后鼓', '适用人群:成人', '最高时速:50km/h(不含）-70km/h（含）', '续航里程:55km(含)-65km(不含)', '尺寸:1850x480x1100mm', '整备质量:102kg', '最大功率:1.5KW']",新日新国标电动车高速大功率电瓶踏板代步双人电动摩托车黑豹5代,新日到位购专卖店,新日
2019-10-18,电压:60V;颜色分类:60V20A铅酸版(哑光深银灰-前碟后鼓）,4.8,天猫,大品牌值得信赖，电机静音有劲，电瓶续航能力强，我之前骑过新日黑豹三代，这款五代的舒适度极佳！悬挂减震效果太好了！驾驶平顺易操控，车辆造型美观大方，，大灯超级亮，喜欢的赶紧下手，绝对不会后悔,2019-09-16 15:12:51,3299.00,"['证书编号：2018011102049387', '证书状态：有效', '产品名称：电动两轮轻便摩托车', '3C规格型号：XR800DQT-3', '产品名称：SUNRA/新日 黑豹', '品牌:SUNRA/新日', '型号:黑豹', '产地:中国大陆', '适用性别:通用', '颜色分类:60V20A铅酸版(哑光科技红-前后鼓刹）60V20A铅酸版(香脂白-前后鼓刹）60V20A铅酸版(哑光深银灰-前后鼓刹）60V20A铅酸版(哑光科技红-前碟后鼓）60V20A铅酸版(香脂白-前碟后鼓）60V20A铅酸版(哑光深银灰-前碟后鼓）', '电压:60V', '制动方式:前碟后鼓', '适用人群:成人', '最高时速:50km/h(不含）-70km/h（含）', '续航里程:55km(含)-65km(不含)', '尺寸:1850x480x1100mm', '整备质量:102kg', '最大功率:1.5KW']",新日新国标电动车高速大功率电瓶踏板代步双人电动摩托车黑豹5代,新日到位购专卖店,新日
2019-10-18,电压:60V;颜色分类:60V20A铅酸版(哑光深银灰-前碟后鼓）,4.8,天猫,感觉还挺好的，自己就只安装了镜子和靠垫，就可以开了。要是配有尾箱和护杠就更好了。,2019-10-11 18:49:24,3299.00,"['证书编号：2018011102049387', '证书状态：有效', '产品名称：电动两轮轻便摩托车', '3C规格型号：XR800DQT-3', '产品名称：SUNRA/新日 黑豹', '品牌:SUNRA/新日', '型号:黑豹', '产地:中国大陆', '适用性别:通用', '颜色分类:60V20A铅酸版(哑光科技红-前后鼓刹）60V20A铅酸版(香脂白-前后鼓刹）60V20A铅酸版(哑光深银灰-前后鼓刹）60V20A铅酸版(哑光科技红-前碟后鼓）60V20A铅酸版(香脂白-前碟后鼓）60V20A铅酸版(哑光深银灰-前碟后鼓）', '电压:60V', '制动方式:前碟后鼓', '适用人群:成人', '最高时速:50km/h(不含）-70km/h（含）', '续航里程:55km(含)-65km(不含)', '尺寸:1850x480x1100mm', '整备质量:102kg', '最大功率:1.5KW']",新日新国标电动车高速大功率电瓶踏板代步双人电动摩托车黑豹5代,新日到位购专卖店,新日
2019-10-18,电压:60V;颜色分类:60V20A铅酸版(香脂白-前碟后鼓）,4.8,天猫,好,2019-10-03 15:42:38,3299.00,"['证书编号：2018011102049387', '证书状态：有效', '产品名称：电动两轮轻便摩托车', '3C规格型号：XR800DQT-3', '产品名称：SUNRA/新日 黑豹', '品牌:SUNRA/新日', '型号:黑豹', '产地:中国大陆', '适用性别:通用', '颜色分类:60V20A铅酸版(哑光科技红-前后鼓刹）60V20A铅酸版(香脂白-前后鼓刹）60V20A铅酸版(哑光深银灰-前后鼓刹）60V20A铅酸版(哑光科技红-前碟后鼓）60V20A铅酸版(香脂白-前碟后鼓）60V20A铅酸版(哑光深银灰-前碟后鼓）', '电压:60V', '制动方式:前碟后鼓', '适用人群:成人', '最高时速:50km/h(不含）-70km/h（含）', '续航里程:55km(含)-65km(不含)', '尺寸:1850x480x1100mm', '整备质量:102kg', '最大功率:1.5KW']",新日新国标电动车高速大功率电瓶踏板代步双人电动摩托车黑豹5代,新日到位购专卖店,新日
2019-10-18,电压:60V;颜色分类:60V20A铅酸版(哑光深银灰-前碟后鼓）,4.8,天猫,骑上我心爱的小摩托，它永远都不会堵车。这款是真正的新国标电动摩托车，可以上黄牌的那种，不是超标电动自行车了。物流很不错，车也很不错,2019-09-17 10:41:43,3299.00,"['证书编号：2018011102049387', '证书状态：有效', '产品名称：电动两轮轻便摩托车', '3C规格型号：XR800DQT-3', '产品名称：SUNRA/新日 黑豹', '品牌:SUNRA/新日', '型号:黑豹', '产地:中国大陆', '适用性别:通用', '颜色分类:60V20A铅酸版(哑光科技红-前后鼓刹）60V20A铅酸版(香脂白-前后鼓刹）60V20A铅酸版(哑光深银灰-前后鼓刹）60V20A铅酸版(哑光科技红-前碟后鼓）60V20A铅酸版(香脂白-前碟后鼓）60V20A铅酸版(哑光深银灰-前碟后鼓）', '电压:60V', '制动方式:前碟后鼓', '适用人群:成人', '最高时速:50km/h(不含）-70km/h（含）', '续航里程:55km(含)-65km(不含)', '尺寸:1850x480x1100mm', '整备质量:102kg', '最大功率:1.5KW']",新日新国标电动车高速大功率电瓶踏板代步双人电动摩托车黑豹5代,新日到位购专卖店,新日
2019-10-18,电压:60V;颜色分类:60V20A铅酸版(哑光科技红-前碟后鼓）,4.8,天猫,骑了一阵不错，挺好的大品牌值得购买，物流挺快的还给送到家这是我没想到的.,2019-09-20 15:47:59,3299.00,"['证书编号：2018011102049387', '证书状态：有效', '产品名称：电动两轮轻便摩托车', '3C规格型号：XR800DQT-3', '产品名称：SUNRA/新日 黑豹', '品牌:SUNRA/新日', '型号:黑豹', '产地:中国大陆', '适用性别:通用', '颜色分类:60V20A铅酸版(哑光科技红-前后鼓刹）60V20A铅酸版(香脂白-前后鼓刹）60V20A铅酸版(哑光深银灰-前后鼓刹）60V20A铅酸版(哑光科技红-前碟后鼓）60V20A铅酸版(香脂白-前碟后鼓）60V20A铅酸版(哑光深银灰-前碟后鼓）', '电压:60V', '制动方式:前碟后鼓', '适用人群:成人', '最高时速:50km/h(不含）-70km/h（含）', '续航里程:55km(含)-65km(不含)', '尺寸:1850x480x1100mm', '整备质量:102kg', '最大功率:1.5KW']",新日新国标电动车高速大功率电瓶踏板代步双人电动摩托车黑豹5代,新日到位购专卖店,新日
2019-10-18,电压:60V;颜色分类:60V20A铅酸版(哑光深银灰-前后鼓刹）,4.8,天猫,包装完好刚收到货性能基本看了一下挺可以的前后灯什么都可以，等我使用一段时间再来评论,2019-09-13 20:03:36,3299.00,"['证书编号：2018011102049387', '证书状态：有效', '产品名称：电动两轮轻便摩托车', '3C规格型号：XR800DQT-3', '产品名称：SUNRA/新日 黑豹', '品牌:SUNRA/新日', '型号:黑豹', '产地:中国大陆', '适用性别:通用', '颜色分类:60V20A铅酸版(哑光科技红-前后鼓刹）60V20A铅酸版(香脂白-前后鼓刹）60V20A铅酸版(哑光深银灰-前后鼓刹）60V20A铅酸版(哑光科技红-前碟后鼓）60V20A铅酸版(香脂白-前碟后鼓）60V20A铅酸版(哑光深银灰-前碟后鼓）', '电压:60V', '制动方式:前碟后鼓', '适用人群:成人', '最高时速:50km/h(不含）-70km/h（含）', '续航里程:55km(含)-65km(不含)', '尺寸:1850x480x1100mm', '整备质量:102kg', '最大功率:1.5KW']",新日新国标电动车高速大功率电瓶踏板代步双人电动摩托车黑豹5代,新日到位购专卖店,新日
2019-10-18,电压:60V;颜色分类:60V20A铅酸版(哑光深银灰-前后鼓刹）,4.8,天猫,车子运过来完好无损，包装的挺好，还是顺丰快递，快递也很负责当面拆箱，安装等等，车子有点小问题，售后也很负责的电话联系，非常不错！,2019-09-09 10:32:09,3299.00,"['证书编号：2018011102049387', '证书状态：有效', '产品名称：电动两轮轻便摩托车', '3C规格型号：XR800DQT-3', '产品名称：SUNRA/新日 黑豹', '品牌:SUNRA/新日', '型号:黑豹', '产地:中国大陆', '适用性别:通用', '颜色分类:60V20A铅酸版(哑光科技红-前后鼓刹）60V20A铅酸版(香脂白-前后鼓刹）60V20A铅酸版(哑光深银灰-前后鼓刹）60V20A铅酸版(哑光科技红-前碟后鼓）60V20A铅酸版(香脂白-前碟后鼓）60V20A铅酸版(哑光深银灰-前碟后鼓）', '电压:60V', '制动方式:前碟后鼓', '适用人群:成人', '最高时速:50km/h(不含）-70km/h（含）', '续航里程:55km(含)-65km(不含)', '尺寸:1850x480x1100mm', '整备质量:102kg', '最大功率:1.5KW']",新日新国标电动车高速大功率电瓶踏板代步双人电动摩托车黑豹5代,新日到位购专卖店,新日
2019-10-18,电压:60V;颜色分类:60V20A铅酸版(哑光深银灰-前碟后鼓）,4.8,天猫,车到了，包装结实，物流配送非常满意,2019-09-14 12:40:59,3299.00,"['证书编号：2018011102049387', '证书状态：有效', '产品名称：电动两轮轻便摩托车', '3C规格型号：XR800DQT-3', '产品名称：SUNRA/新日 黑豹', '品牌:SUNRA/新日', '型号:黑豹', '产地:中国大陆', '适用性别:通用', '颜色分类:60V20A铅酸版(哑光科技红-前后鼓刹）60V20A铅酸版(香脂白-前后鼓刹）60V20A铅酸版(哑光深银灰-前后鼓刹）60V20A铅酸版(哑光科技红-前碟后鼓）60V20A铅酸版(香脂白-前碟后鼓）60V20A铅酸版(哑光深银灰-前碟后鼓）', '电压:60V', '制动方式:前碟后鼓', '适用人群:成人', '最高时速:50km/h(不含）-70km/h（含）', '续航里程:55km(含)-65km(不含)', '尺寸:1850x480x1100mm', '整备质量:102kg', '最大功率:1.5KW']",新日新国标电动车高速大功率电瓶踏板代步双人电动摩托车黑豹5代,新日到位购专卖店,新日
2019-10-18,电压:60V;颜色分类:60V20A铅酸版(香脂白-前后鼓刹）,4.8,天猫,教师节买的，物美价格合理。,2019-09-15 10:27:22,3299.00,"['证书编号：2018011102049387', '证书状态：有效', '产品名称：电动两轮轻便摩托车', '3C规格型号：XR800DQT-3', '产品名称：SUNRA/新日 黑豹', '品牌:SUNRA/新日', '型号:黑豹', '产地:中国大陆', '适用性别:通用', '颜色分类:60V20A铅酸版(哑光科技红-前后鼓刹）60V20A铅酸版(香脂白-前后鼓刹）60V20A铅酸版(哑光深银灰-前后鼓刹）60V20A铅酸版(哑光科技红-前碟后鼓）60V20A铅酸版(香脂白-前碟后鼓）60V20A铅酸版(哑光深银灰-前碟后鼓）', '电压:60V', '制动方式:前碟后鼓', '适用人群:成人', '最高时速:50km/h(不含）-70km/h（含）', '续航里程:55km(含)-65km(不含)', '尺寸:1850x480x1100mm', '整备质量:102kg', '最大功率:1.5KW']",新日新国标电动车高速大功率电瓶踏板代步双人电动摩托车黑豹5代,新日到位购专卖店,新日
